audio_file,intensity,intensity_median,intensity_std,words_per_minute,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_std_0
1_8746_u.wav,0.02172118,0.023203138,0.012370776,213.33333333333331,-316.79175,92.12296,-52.36557,21.157349,-23.060434,-6.1650147,-6.387126,-8.675135,-15.892718,-3.1864414,-8.225305,-5.102233,-8.40022,-3.3537488,-1.0907772,-7.458127,-11.542199,-0.6836563,-1.633693,-2.3467152,122.54586
1_8749_u.wav,0.019796988,0.019070871,0.013874808,90.0,-332.92896,85.59081,-45.903847,27.561167,-20.758635,-2.377388,-4.69178,-13.049711,-14.042662,-3.4505897,-9.20171,-6.0291033,-6.3887944,-2.8512328,0.22008738,-8.104373,-10.364376,-4.4828143,-0.91311646,-4.804589,117.414406
1_8827_u.wav,0.01733799,0.0143587,0.011579737,192.0,-313.79715,111.122154,-38.820583,15.866153,-25.908792,3.4981115,-13.568247,-9.175339,-15.1275425,-1.1396649,-7.6274424,-5.03534,-13.623553,-0.56131965,-5.132719,-7.3956604,-11.284379,-6.0503836,-6.9400043,-5.6336846,78.498604
1_8837_u.wav,0.025795551,0.025487164,0.013560568,127.5,-287.34232,124.137924,-53.43488,21.054964,-29.415297,3.5524983,-14.835761,-10.032659,-22.637619,0.18699284,-6.2171545,-5.7237678,-12.504001,-5.725886,-7.1787114,-5.519997,-14.407269,-3.9724886,-2.5805318,-7.738706,89.18355
1_9003_u.wav,0.06319007,0.06621852,0.04291171,280.0,-243.287,112.60541,-27.272348,16.652622,-10.426894,4.271415,-2.9743686,-7.1092944,-14.23826,-9.937163,-9.25789,-4.325267,-10.285973,-6.4754815,-7.0330715,-6.5450125,-10.838536,-2.150154,0.7833492,-1.3287405,96.37078
1_9009_u.wav,0.08272177,0.083209194,0.039253376,160.0,-174.54738,92.53221,-47.80843,26.946789,-11.59626,-2.0014188,-13.119711,-3.5213199,-15.353857,-5.347375,-10.664242,-10.386564,-10.128613,-8.851034,-8.089632,-5.5660906,-15.326939,-4.883233,-3.7391355,-3.7333105,72.970116
1_9087_u.wav,0.10119598,0.105880454,0.048078835,162.85714285714286,-136.86327,119.857506,-59.959198,18.59899,-18.315702,5.1846023,-12.042738,-16.880314,-13.956909,-6.9806533,-8.843644,-5.589601,-14.441446,-4.437732,-8.156098,-4.4803896,-9.643057,-4.761528,-2.731504,-2.7830315,71.39822
1_90_u.wav,0.34162065,0.35743585,0.1306319,196.0,-23.337107,69.95294,-33.403214,22.711903,-15.677481,0.73070055,-11.586208,-4.0920725,-19.647722,-1.8000929,-11.180125,-11.008019,-21.010319,-10.21683,-7.9645705,1.3607863,-9.378735,1.6153522,-2.1894972,-4.5292916,58.860985
1_9245_u.wav,0.023950849,0.025687754,0.015597082,120.0,-337.39832,104.167274,-44.03008,22.201843,-14.556111,-0.093157135,-14.547214,-5.454664,-16.140455,-4.6719737,-8.57233,-4.788005,-11.449746,-5.752582,-6.2445874,-5.3663855,-10.760269,-5.076423,-2.3777845,-8.178878,128.427
1_9594_u.wav,0.042785633,0.04181048,0.022233825,130.0,-253.72067,95.28871,-48.622543,7.7294397,-28.303286,1.9928112,-9.1703005,-5.987089,-14.270962,-3.9230776,-7.685254,-10.403028,-4.2097363,-7.8219953,-11.500926,-3.2084315,-9.219296,-5.874492,-4.2139435,-3.8163393,112.6536
1_9668_u.wav,0.042645913,0.04523394,0.026349759,150.0,-260.25836,101.11585,-37.384247,29.141315,-8.869164,-4.213101,-9.549394,-12.255876,-18.179766,-1.336142,-18.057922,-11.627019,-4.4224916,-11.279973,-12.594644,0.16973619,-8.60268,-1.6591966,-3.2222242,-3.8528185,114.02159
1_971_u.wav,0.38878858,0.43006876,0.102626614,156.0,10.631669,83.32773,-57.28428,2.3149078,-29.655771,-4.6805787,-17.529306,-3.0680091,-20.561201,1.538063,-5.0489373,-1.6693976,-10.121606,0.8942501,-3.7111626,-0.20683366,-9.866742,3.5323606,0.4336871,-0.049675796,57.820362
1_9963_u.wav,0.0519931,0.044281017,0.038661454,200.0,-250.17468,104.89492,-57.251385,20.972216,-26.325335,-9.571035,-7.7662606,-13.496957,-20.656813,-8.88416,2.420963,-7.573522,-12.318345,-5.829625,-15.635828,-13.59552,-11.105405,-7.457702,-1.1603777,-5.841552,135.56015
1_9971_u.wav,0.0410518,0.034750897,0.028305802,180.0,-237.80319,113.656456,0.81946164,10.767569,-5.047661,8.3041935,-2.122655,-2.0947149,-7.429499,5.137192,-4.384814,4.6641135,-1.83795,1.2999285,6.039391,4.1654387,-5.009419,4.4438486,5.4911184,-11.409338,102.77822
1_9972_u.wav,0.037843928,0.029637598,0.030559443,204.0,-264.2039,72.51359,-30.337564,16.684793,-21.277235,0.028848253,-14.75127,-7.844442,-15.846601,-9.190058,-8.593012,-9.545447,-19.46066,-4.874739,-9.777086,-11.896628,-11.5583,-7.356558,-2.4925852,-5.045558,106.420105
1_9993_u.wav,0.051713582,0.050557528,0.029723229,216.0,-233.67871,65.178795,-75.06534,-0.53662765,-27.722958,2.9859853,-16.25754,-10.484627,-18.90044,-8.701986,-4.1856728,-7.392646,-15.447313,-3.4275496,-6.2670293,-12.975703,-9.895209,2.382512,1.9716988,2.859893,80.69015
1_S09E01_027_u.wav,0.025780866,0.018479664,0.018552685,211.5469369766417,-298.25302,88.237595,-45.547424,0.8654868,-25.749355,-7.7847223,-13.591088,-4.3760896,-17.659489,-1.9608313,-4.144406,-9.969116,-16.690714,-5.630605,-8.904755,-12.658434,-9.531155,-3.897469,-8.769663,-5.360204,63.281605
1_S09E01_368_u.wav,0.030712532,0.031259082,0.020167254,65.18792683379523,-283.43466,99.83369,-52.043633,-1.7988065,-23.329939,-12.176177,-5.8065863,-9.030501,-20.51472,0.50494,-7.51791,-10.878842,-15.673056,-6.723205,-7.4358726,-5.6099114,-11.54838,-1.4126389,-0.27550283,-3.3087082,127.55134
1_S09E01_379_u.wav,0.0117544625,0.010567815,0.009264159,247.20423778693348,-414.39853,42.11143,-28.420527,11.420116,-16.15802,-4.908786,-25.80829,0.23912954,-6.490111,-7.523442,-11.372002,-0.857152,-21.293598,-4.2600102,-8.443673,-15.827165,-12.387282,-1.4541986,-5.179608,-0.33945426,96.01964
1_S09E01_403_u.wav,0.005892726,0.0057526855,0.004999823,114.94252873563218,-483.6354,6.9829974,-12.407587,8.110621,-11.385316,-7.8133326,-11.447608,-1.3252425,-10.699019,0.32143688,-4.3764,-8.532785,-17.506178,-7.4138584,-7.196752,-8.920742,-8.775438,2.3351324,-1.2240257,-1.8830192,164.08646
1_S09E01_439_u.wav,0.015728723,0.011535863,0.01661067,189.3491124260355,-377.63797,56.107796,-17.887194,20.468609,-11.383337,3.9736786,5.4943943,-2.463129,-5.683046,8.660613,1.506127,5.4456086,-6.9074397,-1.8123485,-2.8247023,-10.825259,-12.329694,-2.6162088,-1.8452798,-5.125636,118.723465
1_S09E02_002_u.wav,0.009172109,0.0039351406,0.013609727,245.27934592174424,-478.33017,46.853928,-8.126838,20.42466,-11.150503,0.6845219,1.2678081,-9.654736,-15.518148,-4.6456923,-1.021556,-2.1430497,-12.201099,-0.2562719,-0.8378319,1.2687547,-5.8635755,-0.55646414,-6.624821,-8.235034,137.94624
1_S09E02_064_u.wav,0.028978882,0.02154138,0.021622263,142.85714285714283,-349.08844,95.17818,-70.69374,-3.8399436,-48.5282,-13.382628,-3.9102752,-13.569121,-11.971676,-2.6494296,-7.0853324,-0.58029425,-8.616488,1.5870527,-4.3660235,-12.236519,-8.386084,4.437952,12.085394,11.300538,97.12926
1_S09E02_078_u.wav,0.03521273,0.03623715,0.020124868,202.88548241659151,-288.1104,79.7846,-49.157932,-6.6679425,-23.081404,-14.226204,-16.277342,-10.824844,-21.933134,-0.54994327,-8.519983,-4.7114167,-8.032977,-5.435556,-1.5284373,-6.729079,-17.830797,1.0635996,-2.7011878,-4.7463436,111.46778
1_S09E02_178_u.wav,0.013197729,0.0048917965,0.017319748,137.06453455168474,-377.85254,47.042183,-20.744322,17.53998,-15.57562,6.8112416,-0.56391037,-0.69855046,-14.071613,1.232827,-5.7209144,-3.328426,-9.926926,0.21507116,-5.98913,-4.3474283,-10.63072,0.5987493,-0.5949609,0.7346739,101.495995
1_S09E02_215_u.wav,0.03367261,0.031108897,0.014602891,320.0,-266.30917,36.756737,-15.384089,12.9509735,-29.205204,-15.013786,-21.151968,-8.237113,-24.675602,-8.147674,-13.657743,-7.858452,-21.040358,-7.408975,-9.279555,-12.079463,-16.425568,-9.997102,-7.8076744,-6.4659033,46.57199
1_S09E02_271_u.wav,0.024136746,0.022441953,0.01025166,266.54820079964463,-267.5193,77.68226,-15.878986,19.091103,-15.954538,3.7911408,-8.343666,-6.387978,-12.897932,8.668492,-2.8856733,0.8756991,-15.698946,-6.185111,-9.272745,-13.132916,-16.497469,-2.664714,-7.830638,-6.051145,49.694313
1_S09E02_371_u.wav,0.017359696,0.015279349,0.014738084,182.71257905832744,-364.6054,64.11724,-23.371977,17.26117,-13.452216,4.1916537,-6.6724,-3.8248603,-13.450615,-0.08817379,-2.9025648,-5.5417943,-12.881964,0.7957668,-3.5315616,-6.8649287,-13.048878,0.4112854,-3.2972863,-2.6202908,173.63695
1_S09E02_386_u.wav,0.0024325075,0.00045876848,0.003468486,65.05240332490061,-573.9125,38.558064,-5.059306,15.210665,1.8455057,9.916228,5.778661,4.0062766,-7.6496677,7.3024964,5.5601,2.551318,-4.3098598,-2.7860546,-3.6728806,-2.6028762,-10.346695,1.1318885,-3.4632187,-3.3452153,143.12456
1_S09E02_392_u.wav,0.009413806,0.007842643,0.0069450242,185.3197674418605,-413.38275,90.74334,-1.1224406,11.049067,-20.127214,-2.3528578,-7.3608913,-3.0881872,-15.880033,-2.122005,-3.6758544,-10.671586,-14.144587,-4.5110607,-9.917208,-7.9203925,-13.677812,-0.21026173,-7.953408,-7.0002046,93.25842
1_S09E02_424_u.wav,0.01189645,0.0018638796,0.018356964,150.1251042535446,-458.5836,59.792366,-11.714912,18.544346,-10.376763,2.237776,-0.82604015,1.603948,-9.901197,-1.8517212,-3.339848,-4.2507715,-7.6699944,-2.6271074,-5.8715034,-3.2324796,-5.9001665,-0.26367155,-0.5642779,-1.973814,164.39198
1_S09E03_056_u.wav,0.035746872,0.036147054,0.022967862,82.6730967964175,-249.6227,117.73725,-7.515511,11.061872,-2.548525,2.5352137,3.0810738,3.4030972,-11.544295,7.8292317,-3.4710197,-0.5804686,-0.3668956,0.95569015,-2.5729933,1.3896636,-8.595807,1.7940859,-2.8970501,-1.1501377,91.65534
1_S09E03_072_u.wav,0.026744055,0.023608046,0.0147348605,18.34862946441268,-247.52988,138.73784,-28.700954,14.46642,-12.127337,6.9050508,-0.7122239,-0.22259831,-7.292447,8.147747,1.267064,-0.15239231,-9.626606,4.0531693,-3.4261289,-1.2563739,-3.6247418,-0.5100058,-4.0773935,-3.0793393,57.647564
1_S09E03_120_u.wav,0.033456262,0.026388943,0.0205189,146.44351464435147,-255.08644,119.42541,-5.74277,11.401937,-3.178544,8.080759,3.7998238,3.018609,-8.41515,6.0638556,-7.0741634,1.0251796,-4.8716764,-2.0663226,-0.5175625,-1.936972,-7.13834,1.2937846,1.5922908,-0.5952669,65.71192
1_S09E03_125_u.wav,0.034955315,0.034363993,0.013175041,175.92444631445616,-216.05553,123.4627,-25.855843,9.036771,-10.260064,3.266239,1.9961617,-1.6951438,-2.8564553,6.092241,-1.3147913,1.8442593,-7.021364,4.2691045,-1.2083119,0.39427948,-9.047723,1.0148231,-2.565679,-0.72634405,49.7576
1_S09E03_135_u.wav,0.016488,0.01269578,0.014508487,200.0,-387.4186,37.72006,-35.391407,6.8782077,-18.512112,-0.56769824,-7.088233,-10.00529,-20.680439,-8.30315,-4.474261,-5.4107203,-6.302323,9.626901,7.2767572,3.0736616,-6.023244,6.620092,-3.4808886,5.3208833,85.955666
1_S09E03_143_u.wav,0.021644734,0.018846998,0.018817946,161.91904047976013,-403.5464,46.77214,-34.005093,18.366829,-20.15603,-10.315526,-0.44519147,-17.08202,-16.92426,0.54200757,-5.941608,7.383986,-14.049129,-1.6297833,-1.8734628,-9.810199,-4.412215,-0.2358973,-8.730232,-4.4520826,137.15317
1_S09E03_170_u.wav,0.015293298,0.012746363,0.013187861,334.96161898115844,-351.26282,70.619865,-20.313969,-0.23015463,-14.623084,0.06250677,-10.094281,-8.373734,-18.665823,-4.476377,-8.502483,-5.476774,-9.408527,-1.9431162,-8.562449,-9.407464,-13.364728,-3.2315726,-5.43864,-5.160813,97.642586
1_S09E03_233_u.wav,0.025028113,0.02363467,0.014896074,396.1584633853541,-322.51346,47.607567,-41.98676,18.496515,-24.627235,-15.00075,-6.0157948,-5.129652,-9.962984,-7.603708,-17.285679,-4.6117134,-20.773642,-6.3950686,-6.9375534,-10.111797,-9.1115675,-2.9702606,-5.3617845,-4.3442054,57.36081
1_S09E03_241_u.wav,0.02213566,0.020139897,0.013546343,213.903743315508,-295.64453,83.70374,-14.893287,17.888653,-19.24353,-1.5824109,-5.0628448,-11.666602,-25.37653,-0.3440335,-2.2792428,-2.3143723,-7.692595,3.8458412,-3.979965,-2.3171055,-10.623239,-0.55578744,-3.4824,-6.4929533,74.5502
1_S09E03_359_u.wav,0.024409344,0.022026772,0.015317234,275.2293577981651,-289.2312,70.18923,-7.3971205,11.434416,-19.625124,7.1993575,-5.7206416,-3.820082,-12.512213,0.017795114,-4.427833,-4.408228,-13.659218,3.922265,-4.82169,-6.06777,-11.296478,-1.7831826,-1.1534911,-6.765323,78.066635
1_S09E03_476_u.wav,0.020740498,0.013607669,0.017566636,244.35394298408,-313.5173,101.1796,-50.67606,-7.444839,-22.44795,-1.1567321,-6.9719243,-9.062307,-17.417501,-1.3167176,-2.5062919,0.17146914,-16.123787,-3.6935413,-5.144081,-7.1287317,-11.016984,-1.5231379,-3.1354146,-4.0734468,103.286095
1_S09E04_015_u.wav,0.014006081,0.00797669,0.013335054,223.24359816152327,-380.06613,67.622505,-20.799032,6.2227693,-9.419434,-10.8229885,-9.566289,-3.1166666,-7.32738,2.0242822,-3.6616042,-0.99742776,-8.428173,0.335497,-2.388221,-6.6846867,-7.047512,1.6267865,-1.8218435,0.677233,110.2847
1_S09E04_053_u.wav,0.021261694,0.015283745,0.021923969,186.31314940881407,-435.58594,50.56616,-24.511074,0.47699633,-23.555285,-9.480948,-4.4632297,-11.642923,-18.434093,-12.334856,-10.74848,-5.029103,-10.227455,-2.430749,4.36626,4.3876266,-2.9963202,8.404547,8.143479,5.0387316,144.2041
1_S09E04_074_u.wav,0.0140304,0.012109849,0.013569675,113.89521640091117,-354.69894,87.3141,-35.519844,14.387359,-17.97861,-6.722185,-4.656108,-9.571907,-21.026028,4.4318433,-6.1007705,-6.7252564,-9.859553,-2.889833,-3.5307472,-6.7130823,-8.962058,-3.6851165,-4.0073824,-4.4993644,112.10618
1_S09E04_088_u.wav,0.029436288,0.029336706,0.018993044,282.7763496143959,-295.57358,93.841446,-32.65217,15.667068,-16.463747,-15.081748,-8.095994,-12.44475,-27.251125,-1.7750995,-17.37304,-3.4144192,-9.548179,-5.951663,-1.4057692,-6.2282085,-14.785169,-2.6099634,-1.6922314,-5.047289,99.31813
1_S09E04_106_u.wav,0.0076487027,0.0015365938,0.009036537,84.65608465608466,-496.83444,57.12231,-16.049448,11.803903,-15.113955,3.461512,5.6075606,-0.34404266,-11.090683,-1.2178751,-5.505792,2.2933617,-10.686023,-2.0205326,-2.4368453,-2.9450274,-7.4132867,4.108909,1.4860097,-1.4058063,136.4054
1_S09E04_207_u.wav,0.026760276,0.024293732,0.023721518,143.95393474088291,-359.16446,75.389534,-41.991123,-3.2321928,-27.76984,-20.179,-5.139361,-1.9300042,-21.884773,-0.9463138,-7.9942675,-11.0201025,-8.765046,-5.8797946,-0.39934853,-4.808942,-12.690019,1.1529995,-4.125437,-8.542939,131.90552
1_S09E04_230_u.wav,0.017552065,0.0020753255,0.025846608,308.7478559176672,-402.74866,66.28763,-26.150484,8.87901,-10.672468,2.6285126,-1.0542012,-4.743788,-9.2258625,-0.12593754,1.0293506,-2.710659,-15.071989,-2.453863,-1.6315372,-1.3287134,-5.863741,-0.04212012,0.27587944,0.595113,138.25948
1_S09E04_267_u.wav,0.01436673,0.012914717,0.009978383,307.8137332280979,-368.09195,92.79619,-16.696484,9.174885,-25.54889,-5.975429,0.30047527,-10.657773,-8.424112,5.7871714,-2.1876826,-1.8655603,-5.422092,3.0929744,-3.2953634,-9.791153,-15.917726,-0.28606027,-0.41578886,1.608172,60.98202
1_S09E04_288_u.wav,0.04035287,0.038618803,0.018825652,202.46133435119776,-218.63397,107.81578,-62.321594,14.719303,-30.880322,-10.285944,1.8069441,-15.258234,-9.287794,5.212262,-9.378206,0.46578383,-12.912714,-0.0537915,-0.8799338,-7.315355,-10.92182,-2.4215791,-4.815435,-4.907606,59.257275
1_S09E04_342_u.wav,0.026745941,0.02443337,0.019272724,199.86675549633577,-322.26074,88.66999,-24.383976,1.4232894,-28.670593,-14.652835,-11.013478,-5.0983896,-26.704023,-0.776889,-7.592911,-9.702244,-14.041498,-7.5145535,-7.577626,-5.9453034,-12.685378,-0.7599852,-2.3686476,-7.930157,109.681984
1_S09E04_351_u.wav,0.022394426,0.020217866,0.015817886,213.71326803205696,-361.96335,54.44785,-20.617296,17.306145,-20.97833,-5.060539,-18.623234,-8.353676,-32.03973,-10.110929,-12.421276,-15.272317,-15.069381,-8.368384,-7.86411,-9.304652,-14.008602,-0.09456253,-0.22836807,-3.0622177,99.621765
1_S09E04_382_u.wav,0.024067914,0.024520375,0.014418259,255.6011360050489,-311.77652,53.5174,-40.94167,13.49414,-21.591894,-28.501047,-17.613943,-2.2443883,-14.326036,-0.9575653,-17.97601,-14.922924,-15.254298,-7.8730664,-6.3698096,-5.4764037,-14.804803,-4.723561,-10.172251,-7.03444,81.20629
1_S09E05_022_u.wav,0.021042824,0.014213363,0.019292938,243.16109422492403,-383.3078,96.31118,-15.102643,9.952354,-8.909092,-5.939442,-16.53639,-12.647743,-12.165004,-2.9119406,-1.5011339,-1.7072438,-11.41296,-1.7273415,-1.350116,-2.4878602,-11.603475,2.626185,0.38690755,-4.909212,126.00704
1_S09E05_213_u.wav,0.028376177,0.027518323,0.01702174,304.754164973588,-248.65059,99.8954,-19.892715,23.33925,-3.0462916,-4.7824717,-4.015522,-0.2861019,-14.805735,7.39277,-6.5369945,1.3100263,-1.5568879,-3.8465855,2.0311368,6.711708,-11.099117,6.254334,-1.5238441,-6.822351,56.691128
1_S09E05_222_u.wav,0.04202118,0.040869318,0.019222766,162.44440146973506,-199.94395,118.06582,-35.38523,12.272811,-23.4309,-3.2379827,-4.0674253,-1.6209619,-14.295728,7.9584394,-0.87082344,-1.5429082,-8.16129,-1.9889779,-2.693877,-2.5646513,-8.9482355,2.7774808,-2.8395746,-0.43724245,53.33341
1_S09E05_258_u.wav,0.013006281,0.0014698368,0.016177215,213.1438721136768,-455.6566,46.592434,-26.121212,13.120322,-11.529255,1.7641443,1.9211657,-2.693417,-9.8334875,-2.5355096,-2.6641736,2.336819,-6.001402,4.748994,2.899662,-0.2976047,-0.27676165,11.159457,6.5472226,4.2864,142.67406
1_S09E05_278_u.wav,0.019006653,0.0011313884,0.024098894,142.2550052687039,-479.4819,64.60014,-29.598896,7.286122,6.689196,-13.934801,-7.0820436,-5.8553324,-12.61591,5.3492794,-4.449942,-6.8902464,-4.5228148,-5.978011,-1.4792567,0.43045112,-11.243799,-3.6166074,1.7134677,0.42369363,205.1742
1_S09E05_284_u.wav,0.003914379,0.00019317506,0.006743958,159.89340439706862,-610.662,53.055267,-10.748183,27.391949,-3.2672489,-3.111363,-5.7091975,-10.139183,-2.5025868,3.9593947,-1.8593031,-3.121989,-12.198458,0.3405584,0.07374562,-4.238963,-8.01233,-3.9880679,0.024860928,-3.8930864,169.13545
1_S09E05_291_u.wav,0.018059963,0.017229212,0.016678361,392.3705722070845,-443.98666,91.352234,-21.12908,12.013987,-2.9194534,-15.316944,-1.6889993,-4.1646667,-22.813984,-2.9592335,-12.59852,-12.924538,-10.493651,-11.349869,-4.0414405,-0.5642435,-15.706761,-8.696517,-3.2901866,-0.57370377,168.97633
1_S09E06_055_u.wav,0.043042645,0.04438001,0.0263439,124.62908011869436,-253.75514,114.31919,-45.942154,-2.0907817,-29.725607,-6.7539654,-12.618476,-11.917654,-20.467812,-1.5193613,-12.659031,-4.555431,-15.185753,-8.697871,-5.6351557,-9.189322,-15.625403,-2.4028828,-5.4703226,-6.732617,129.38925
1_S09E06_168_u.wav,0.038883172,0.042605292,0.019478483,186.59881255301104,-275.79053,103.64841,-37.413036,13.770328,-16.936882,-1.2996632,-18.005987,-9.682491,-23.537863,-9.342896,-13.38552,-4.3109875,-7.5962734,-11.620866,-13.087727,-10.252986,-21.310186,-3.147023,6.1560984,-8.64951,95.88693
1_S09E07_054_u.wav,0.017988835,0.016387148,0.014403234,311.6260487415102,-368.7249,75.002235,-25.711903,-2.2295213,-17.023521,-8.134268,-18.389416,-6.8542647,-17.126318,-6.424316,-0.07258409,-6.1765513,-8.42255,1.0696579,-3.7499726,-10.28176,-16.81899,-2.0396404,-5.8097425,-1.6187065,133.95346
1_S09E07_135_u.wav,0.009093949,0.0011700998,0.011562404,143.88489208633095,-478.7849,25.477066,-26.100212,15.6353,-11.291124,1.0536668,-4.5160975,-0.60521376,-1.193054,1.1533384,-3.715218,-2.777144,-10.947118,-1.1485631,-3.7122407,-2.212834,-3.76885,-2.4952915,-2.939328,-4.4378443,204.47708
1_S09E07_285_u.wav,0.03479621,0.03100306,0.022560949,106.25256862179111,-254.65416,92.69442,-54.3646,12.4634285,-20.582666,-8.606015,-11.307113,-13.186043,-26.22753,-1.7299939,-10.030672,-6.6182995,-13.022595,-9.775268,-4.834645,-4.6277266,-15.349076,-3.2166817,-4.977337,-6.0202727,92.341286
1_S09E08_255_u.wav,0.028271843,0.027849752,0.01718084,65.38321830730112,-270.57736,140.42056,-59.724415,3.1127439,-29.08625,-7.288892,2.2059402,-7.845651,-13.44902,8.149439,1.9567156,-0.47941676,-15.312432,-1.6609381,1.2393287,-4.2500944,-5.2572465,1.2569008,-3.8657093,-1.623859,77.4169
1_S09E10_065_u.wav,0.035933997,0.032001376,0.023948038,264.9842271293376,-237.04898,102.19852,-45.31393,0.8456688,-29.874992,-8.418861,-13.529745,-11.6770115,-21.20811,1.3415027,-8.605447,-9.363654,-14.297214,-4.4515257,-1.4521812,-6.218703,-10.817716,-5.5982556,-9.222014,-8.573466,90.973625
1_S09E10_208_u.wav,0.029576259,0.025155915,0.014022924,160.2374362722363,-305.78345,109.716934,-25.954445,-1.024538,-13.143537,-6.6594067,-11.057353,-19.526821,-19.590437,-2.6095355,-6.4140906,-11.136531,-16.160398,4.4328084,-3.7655795,-9.522049,-4.6928635,4.004658,-6.713828,0.3156527,83.76779
1_S09E11_045_u.wav,0.04060637,0.038817227,0.023924349,126.4341199798923,-236.50368,95.86273,-57.482025,-9.99554,-37.551014,-12.207554,-16.400547,-5.4318004,-24.092226,-1.2447504,-5.803703,-12.142865,-13.897488,-0.48074052,-6.2624393,-8.85666,-13.305935,-1.0208877,-3.0709763,-0.60963523,87.079704
1_S09E12_184_u.wav,0.025988106,0.026028603,0.01986685,151.44344533838142,-300.32285,106.76132,-27.728298,15.67324,-8.543095,-7.1402116,-7.1603904,-4.5205917,-18.635529,-0.068762004,-6.3556557,-1.043677,-9.901033,-3.0082793,-3.2910345,-5.238086,-11.549706,-2.4818041,-3.2175221,-8.058981,96.33003
1_S09E12_369_u.wav,0.033417836,0.029471789,0.020475872,177.20639332870047,-256.53186,89.409134,-43.414486,-0.010337737,-25.094872,-9.80818,-9.765007,-17.123106,-20.151207,0.9353313,-9.431139,-5.6334333,-13.907718,-0.772303,-5.147305,-9.019124,-9.019326,-1.237592,-5.616131,-4.879716,80.4168
1_S09E13_024_u.wav,0.015090505,0.009745225,0.014736195,68.5127033970882,-328.9015,92.10389,-37.973896,6.7506013,-21.466774,-2.3143075,-14.111768,-11.538811,-16.685736,0.6180647,-9.444969,-5.8983717,-12.781888,-3.4714508,-6.4368806,-6.853477,-11.286775,-3.8776197,-8.412742,-6.204331,105.33467
1_S09E14_045_u.wav,0.032885294,0.034694582,0.020000884,274.390243902439,-262.93256,100.776436,-26.486082,29.050875,-5.107307,-10.190102,-10.546787,-1.6799581,-14.463887,-5.517673,-1.9883356,-3.6763856,-12.12413,4.516517,1.1033607,4.3670406,-8.693229,1.8705027,2.700139,-0.8906773,68.626366
1_S09E14_455_u.wav,0.035249177,0.029727092,0.023793569,53.5236396074933,-250.21266,108.33037,-54.10587,-1.823384,-40.266308,-11.406555,-9.847242,-8.835439,-20.247694,-4.4465795,-12.670732,-9.759553,-17.20609,-7.803947,-5.8539267,-5.248342,-9.343024,-5.4335356,-9.026672,-1.9698888,82.79669
1_S09E16_101_u.wav,0.030323418,0.028278843,0.017364725,211.56558533145275,-257.50455,100.741066,-49.558807,3.9628978,-16.061954,-5.440305,-10.693963,-6.4247746,-17.503517,-2.1250277,-10.680271,-8.295508,-17.28699,1.0693707,-2.1663885,-4.8363104,-12.764944,-3.0366533,-7.3928537,-6.8167152,42.067417
1_S09E16_189_u.wav,0.03237197,0.027722325,0.020436233,129.78990413779485,-245.59308,121.999275,-61.338852,12.439815,-20.609468,-10.295259,-8.64956,-13.390901,-12.750606,7.5482717,-3.9910846,-3.3610928,-12.159713,-0.6670135,1.0938245,-5.562805,-11.294139,-4.9996996,-4.660357,-3.8365178,60.348087
1_S09E18_033_u.wav,0.013157892,0.0041641206,0.01665406,210.45925078419987,-442.18524,60.552643,-16.022923,19.665558,-3.7193234,0.81734693,-2.3913743,-9.087466,-16.332855,3.4456022,-1.021467,-3.015871,-8.612902,-2.3332043,-4.60792,-5.41426,-6.7891583,1.6949642,-0.66403043,-4.6036263,164.5011
1_S09E18_147_u.wav,0.03248031,0.03391781,0.022487039,194.9810435096588,-314.31726,84.65052,-39.47526,11.208995,-15.279659,-7.9121666,-12.214878,-11.362388,-27.368153,-6.4745116,-10.307478,-12.902811,-14.512667,-7.839786,-4.616311,-0.99882346,-15.261148,-1.7748516,-2.7226732,-6.591234,126.11578
1_S09E18_357_u.wav,0.022022633,0.0107609145,0.025052262,214.08182683158896,-415.50177,80.91342,-21.514914,2.8553135,-12.547267,-4.2077956,-9.590057,-8.641144,-10.233746,-5.0949354,-0.13135311,-4.3766575,-6.5100627,0.15611485,-6.3355527,-4.7136283,-10.53782,-4.381498,-2.4194555,-1.5310693,183.63403
1_S09E19_044_u.wav,0.03639754,0.036581036,0.018087808,239.7945303438568,-244.89922,93.328674,-37.184853,1.1195999,-37.88205,-9.347039,-17.814539,-8.231705,-19.47483,-5.445398,-15.265956,-5.2329473,-13.388238,-4.240934,-8.5433,-11.728453,-10.246074,-1.7897958,-7.1207933,-5.077239,75.174034
1_S09E20_029_u.wav,0.02021825,0.013154247,0.019092957,88.2515168229454,-318.8113,84.874504,-39.912834,4.9294095,-19.856209,-3.025725,-10.994687,-7.997219,-16.622938,-1.5198468,-10.105529,-8.484953,-14.615114,-4.940118,-7.895219,-6.487142,-13.98654,-0.9843735,-3.020177,-4.1496463,110.9455
